<ID|readonly|noverify>;<English>;<French>;<Italian>;<German>;<Spanish>;<Russian>;<Polish>;<Czech>;<Turkish>;<Chinese>;<Japanese>;<Portuguese>;<Ukrainian>;<Serbian>;<Hungarian>;<Korean>;<Belarusian>;<Romanian>;<TChinese>;<HChinese>;<Comments>;<max_chars>
loading/tank/tip217;The Pz.Kpfw. II Ausf. J (V.K. 16.01) was an experimental development of the Pz. II, being known as the Pz. II n.A. verst. (new model, reinforced), its primary feature was its 80mm thick armour. In total, 30 examples were produced and saw service with military police and security units.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip218;The Pz.Sfl. Ic was a mid-1940 development of the Pz.Kpfw. II n.A. (V.K. 9.01) for a light tank destroyer. The vehicle had an open-turret fitting a 50mm gun. Two pre-series models were manufactured and served with 3.Kp./Pz.Jgr.-Abt. (Sfl.) 559 in Aug 1942.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip219;The VN16 is an export version of the ZLT05A amphibious assault vehicle. It is currently operated by the Royal Thai Marine Corps.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip220;The Pz.Kpfw. I Ausf. C (V.K. 6.01) was an experimental development of the Pz. I series, starting the Pz. I n.A. (new model) line. 40 examples were manufactured, each being fitted with the 7.92mm E.W. 141 anti-tank rifle capable of penetrating 25mm of armour at 30°.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip221;The Pz.Kpfw. I Ausf. F (V.K. 18.01) was an experimental development of the Pz. I series. It featured 80mm thick armour and twin M.G. 34 machine guns. It was conceptualized to replace a squad member of infantry, acting as a mobile pillbox that could advance with them.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip222;"The Pz. IV H was originally planned to have sloped armour (Drawing W1462), but due to production schedules it was cancelled. This hull, along with a simplified turret design, are often combined into the fictional ""Pz. IV K"".";;;;;;;;;;;;;;;;;;;;;
loading/tank/tip223;In 1944, s.Pz.Jgr.-Abt. 653 created a command vehicle by placing a Pz. IV turret atop a Panther hull. While it was properly armoured, the turret was not capable of rotating and the vehicle was not intended to fulfil the duties of a proper tank.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip224;The Mehrzweckpanzer (V.K. 28.01 (K)) was a multi-purpose tank design proposed by General Heinz Guderian in early 1943. It was meant to a variant for every combat role, from artillery observation to tank destroyer, but was cancelled by Krupp after a short design phase.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip225;After WWII, the Royal Netherlands Army operated surplus Ram II tanks. They typically had the 6-pdr exchanged for a 75mm Q.F. gun and the hull-mounted cupola removed. ;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip226;"The ""Krasnovian Variant Tank"" was a visual modification made to M1A1 Abrams tanks to be used in OPFOR (Opposing Force) training scenarios. The fit mostly involved removing the side skirts of the M1A1s, adding fake ERA and oil drums, and Russian-style tactical numbers.";;;;;;;;;;;;;;;;;;;;;
loading/tank/tip227;One study on the XM1 investigated the possibility of different armaments, resulting in three different main guns: the 105mm M68, the British 120mm L11, and the German 120mm Rh-120-44.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip228;Internal classification confusion caused the Tank, Heavy, T28 to be renamed Carriage, Motor, Gun, 105mm, T95, before being renamed once again Tank, Super Heavy, T28.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip229;In 1942, Italy began expressing interest in locally manufacturing the Panther tank—before it had even entered service with Germany. However, Italy struggled to prepare for such an operation, and the plan ultimately ended when the government was overthrown and Italy joined the Allies.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip230;On 18 Dec 1944, an M8 Greyhound of the 87th Cav. Rec. Sq. reportedly destroyed a Tiger II near St. Vith. However, no German heavy tanks were in the area at the time, and American reports do not agree on the location, the squadron involved, or the type of tank destroyed.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip231;In Nov 1944, Krupp drafted a set of designs to improve the firepower of existing tanks, one example being a Jagdpanther with a 12,8cm Pa.K. 80 (L/55). Wa.Prw. 6 found the design to be overweight and too heavily modified, as well as having a slow rate of fire.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip232;In Nov 1944, Krupp drafted a set of designs to improve the firepower of existing tanks, including plans to put modified Pz. IV turrets on a Pz. 38 (t) hull. This design was found by Wa.Prw. 6 to be overweight and slow, such that it offered no advantage over the J.Pz. 38.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip233;In Nov 1944, Krupp drafted a set of designs to improve the firepower of existing tanks, including a 7,5cm Pa.K. 42 (L/70) on a J.Pz. 38. While a replacement for the Pz. IV/70 was sought after, Wa.Prw. 6 found it to be too weakly armoured and too heavily modified.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip234;In Nov 1944, Krupp drafted a set of designs to improve the firepower of existing tanks, including a Panther with the 8,8cm Kw.K. 43 (L/71) in a Schmalturm. Further development was ordered by Wa.Prw. 6, with wooden mock-ups being created before the end of the war.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip235;In Nov 1944, Krupp drafted a set of designs to improve the firepower of existing tanks, one example being a Jagdtiger with a 12,8cm Pa.K. L/66. The longer barrel was foreseen to cause a myriad of issues with transport and mobility, and was rejected by Wa.Prw. 6.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip236;In Nov 1944, Krupp drafted a set of designs to improve the firepower of existing tanks, including a 10,5cm Kw.K. L/68 in a Tiger II. Due to the gun not being accepted, the low rate of fire, and likely redesign required of the turret, Wa.Prw. 6 rejected the design.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip237;In Nov 1944, Krupp drafted a set of designs to improve the firepower of existing tanks, with one design fitting an 8,8cm Pa.K. 43/2 (L/71) into the Pz. IV/70. The design was not considered by Wa.Prw. 6 as the Pz. IV was soon to end production.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip238;"The fictional Pz. IX and Pz. X designs were originally published in a 1944 edition of ""Signal"" magazine to spread misinformation to the Allies about a supposed new generation of German heavy tanks. They have no basis in any real design.";;;;;;;;;;;;;;;;;;;;;
loading/tank/tip239;Preliminary designs for the Pz. III K in 1942 had a standard Pz. IV turret atop a Pz. III J hull, but this was scrapped as the weight changes would create many difficulties. The design would be adapted as the Pz.Bfw. III K, which fit a modified Pz. IV turret with a 5cm Kw.K. 39 (L/60).;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip240;In an effort to standardize tank chassis, Wa.Prw. 6 requested in 1937 that Pz. IV hull production be discontinued and that a modified Pz. III hull be used to mount the turret for all future vehicles. However, the universal chassis suffered major setbacks and was abandoned by the end of 1938.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip241;On 26 Feb 1991, a Challenger 1 of the Royal Scots Dragoon Guards mistakenly fired on armoured vehicles of the 1 Staffordshire Regiment, who were guarding prisoners of war near destroyed Iraqi tanks. The Warrior crew were unharmed, but one officer was injured by shrapnel.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip242;On 27 Feb 1991, two British soldiers of the Queen's Royal Irish Hussars were injured by friendly fire from American Abrams tanks. Despite good visibility and prior communication, the tanks fired on the stopped Scorpions, which were capturing surrendering Iraqi soldiers.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip243;On 27 Feb 1991, two Spartan APCs of the 7th Armoured Brigade were engaged by Challenger 1s of the 14/20 Hussars. The range was over 1.5km, making identification difficult. Two dismounted soldiers of the 10 Air Defence Battery, Royal Artillery were wounded by the fire.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip244;During the 2012 Heglig Crisis, Sudanese Al-Bashir (Type 85-IIM) tanks successfully engaged South Sudanese T-72AV tanks. The Sudanese forces destroyed four enemy tanks for no losses of their own.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip245;Indian T-54 and T-55 tanks used during the 1971 Indo-Pakistani War were often equipped with a cylindrical housing on the barrel, resembling a bore evacuator. It is thought that these were used as identification marks, as Pakistan operated the externally similar Type 59.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip246;During the Gulf War, Pakistani troops served alongside Saudi units, operating their AMX 30 S tanks and AMX 10 P IFVs.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip247;In 1987, Pakistan attempted to acquire the M1A1 Abrams. The base M1s sent succeeded in trials and were soon to be officially purchased. However, the deaths of the Pakistani delegation, including President Zia-ul-Haq, in a plane crash led to the program being scrapped.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip248;While in Pakistani service, a small number of M36B2 GMCs were re-armed with the 90mm M36 gun used on the M47 Patton.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip249;The Leopard 2 FK (Flugkörper) was a design proposal, that featured a 152mm gun-launcher that could fire Shillelagh ATGMs, in contrast to the Leopard 2 K (Kanone), which featured a conventional gun. However, it would be cancelled in 1971, before any prototypes were built.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip250;The Char G1 competition followed the cancelled Char G, with proposals from Baudet (G1B), Fouga (G1F), Lorraine (G1L), SEAM (G1P), and Renault (G1R). A number of mock-ups would be constructed but the competition would later be cancelled.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip251;French tank competitions in the interwar period used a design letter, a design generation (first-generation lacking a number), and a company letter. For example, B1R would denote a second-generation Char B design from Renault.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip252;As part of a Krupp proposal to construct a Jagdtiger with a 12,8cm L/66 gun, a large extension to the superstructure was designed over the engine deck. This box was to facilitate a retractable gun barrel, as the longer gun would have made mobility and transportability even more difficult.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip253;"The ""Hellebarde"" was an experimental 75mm low-pressure smoothbore gun developed by Rheinmetall with a unique spherical breech, likely derived from the man-portable ""Speer"" recoilless rifle. One was experimentally mounted on a SPz Marder 1 but not further pursued.";;;;;;;;;;;;;;;;;;;;;
loading/tank/tip254;Krupp-Grusonwerk saw their production schedule changed many times in 1943. Major changes include in Apr, when they were to halt Pz. IV production for the Panther, Aug, when they were to switch back to Pz. IV, and Dec, when Stu.G. IVs were demanded.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip255;Although there were a few minor changes, the production orders for the  Pz. II B and Pz. II C were primarily issued to keep German tank manufacturers occupied while the Pz. III, which was encountering delays, was still being finalized.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip256;In order to upgrade the Chieftain, Vickers collaborated with RENK, MTU, and Krupp-MAP to design a new power pack with a 1000hp engine coupled with an advanced transmission. It was intended to be exported to Kuwait but fell through when they adopted the M-84 from Yugoslavia.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip257;The Rooikat-based CVED's hybrid power system allowed it to operate on battery power alone for limited distances. The reduced the CVED's noise footprint significantly allowing it to theoretically reposition with reduced risk of detection.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip258;The Combat Vehicle Electric-drive Demonstrator (CVED) proof of concept vehicle based on the Rooikat for the hybrid-electrical drive system. While generally seen as successful, the SANDF's limited budget meant the project was shelved at the prototype stage in 2012.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip259;Late in the Angolan Civil War, rebel UNITA forces managed to obtain five T-64 tanks, which were used in combat and were destroyed or captured by MPLA government forces. Their exact origin is uncertain, but they became the first export and possibly first combat operation of the T-64.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip260;Thyssen-Henschel provided technical assistance to Sandock Austral for the South African New Generation Armoured Car program influencing both the Class 1 and Class 3 prototypes.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip261;The Ratel's weight balance allows it to operate in a pseudo-4x4 configuration by having allowances for two missing wheels on the rear axle should they need to cannibalise parts during operations.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip262;The South African Armoured Corps' first formal action was against a minor tribal uprising in Ovamboland. During operations, a swarm of bees forced a crew of an armoured car to withdraw from the field.;;;;;;;;;;;;;;;;;;;;;
loading/tank/tip263;South Africa's UDF employed armoured cars as early as 1915 during the invasion of then-German South West Africa. This constituted the first use of armoured mobile units by South Africa.;;;;;;;;;;;;;;;;;;;;;
