<ID|readonly|noverify>;<English>;<French>;<Italian>;<German>;<Spanish>;<Russian>;<Polish>;<Czech>;<Turkish>;<Chinese>;<Japanese>;<Portuguese>;<Ukrainian>;<Serbian>;<Hungarian>;<Korean>;<Belarusian>;<Romanian>;<TChinese>;<HChinese>;<Comments>;<max_chars>
g_55s_shop;G.55 S;G.55S;G.55S;G.55 S;G.55S;G.55S;G.55S;G.55S;G.55S Centauro;G.55S;G.55S\t“\t半\t人\t马\t座\t”;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S\t“\t半\t人\t马\t座\t”
g_55s_0;Fiat | G.55 Silurante Centauro;G.55S;G.55S;"FIAT G.55 ""Centauro"" Silurante";G.55S;G.55S;G.55S;G.55S;G.55S Centauro;G.55S;G.55 \t鱼\t雷\t型\t“\t半\t人\t马\t座\t”;G.55S;G.55S;G.55S;G.55S;G.55S;G.55 Centauro S;G.55S;G.55S;FIAT G.55 „Centauro” torpilor;G.55 魚雷型  人馬座;G.55 \t鱼\t雷\t型\t“\t半\t人\t马\t座\t”
g_55s_1;G.55 S;G.55S;G.55S;G.55 S;G.55S;G.55S;G.55S;G.55S;G.55S Centauro;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S;G.55S
g_55s_2;G.55;G.55S;G.55S;G.55;G.55S;G.55S;G.55S;G.55S;G.55 Centauro;G.55S;G.55;G.55S;G.55S;G.55S;G.55S;G.55S;G.55;G.55S;G.55S;G.55S;G.55S;G.55
breda_88_shop;Ba.88;Breda 88 (P.XI);Breda 88 (P.XI);BREDA 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Ba.88 Lince;Breda 88 (P.XI);Ba.88\t“\t猞\t猁\t”\t（\tP.XI\t）;Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);브레다 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Ba.88（P.XI）;Ba.88\t“\t猞\t猁\t”\t（\tP.XI\t）
breda_88_0;Breda | Ba.88 (P.XI) Lince;Breda 88 (P.XI);Breda 88 (P.XI);"BREDA 88 ""Lince"" (P.XI)";Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Ba.88 Lince;Breda 88 (P.XI);Ba.88\t“\t猞\t猁\t”\t（\tP.XI \t发\t动\t机\t）;Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);브레다 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Ba.88 猞猁（P.XI 引擎）;Ba.88\t“\t猞\t猁\t”\t（\tP.XI \t发\t动\t机\t）
breda_88_1;Ba.88;Breda 88 (P.XI);Breda 88 (P.XI);Ba.88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Ba.88 Lince;Breda 88 (P.XI);Ba.88;Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);브레다 88 (P.XI);Breda 88 (P.XI);Breda 88 (P.XI);Ba.88（P.XI）;Ba.88
breda_88_2;Ba.88;Breda 88;Breda 88;Ba.88;Breda 88;Breda 88;Breda 88;Breda 88;Ba.88 Lince;Breda 88;Ba.88;Breda 88;Breda 88;Breda 88;Breda 88;Breda 88;Breda 88;브레다 88;Breda 88;Breda 88;Ba.88;Ba.88
fc_20_bis_shop;FC.20bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;"F.C.20 Bis
";F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;FC.20bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 比斯;F.C.20 Bis
fc_20_bis_0;CANSA | FC.20bis;F.C.20 Bis;F.C.20 Bis;FIAT-CANSA F.C.20 Bis;"F.C.20 Bis
";F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;FC.20 \t二\t型;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 比斯;F.C.20 Bis
fc_20_bis_1;FC.20;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;"F.C.20 Bis
";F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;FC.20bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20bis;F.C.20 Bis;F.C.20 Bis;F.C.20 Bis;F.C.20 比斯;F.C.20 Bis
fc_20_bis_2;FC.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20 Bis;FC.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20;F.C.20
ro_57_quadriarma_shop;Ro.57bis;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 \t四\t武\t器\t型;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 四武器型;Ro.57 \t四\t武\t器\t型
ro_57_quadriarma_0;IMAM | Ro.57bis;Ro.57 Quadriarma;Ro.57 Quadriarma;IMAM Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 \t四\t武\t器\t型;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 四武器型;Ro.57 \t四\t武\t器\t型
ro_57_quadriarma_1;Ro.57bis;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 \t四\t武\t器\t型;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 Quadriarma;Ro.57 四武器型;Ro.57 \t四\t武\t器\t型
ro_57_quadriarma_2;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57;Ro.57
z_1007_bis_serie5_shop;Z.1007bis V;Z.1007 bis serie 5;Z.1007 bis serie 5;Z.1007 Bis V;Z.1007 bis Serie 5;Z.1007 bis serie 5;Z.1007 bis серия 5;Z.1007 bis seria 5;Z.1007bis serie V Alcione;Z.1007 bis serie 5;Z.1007bis\t“\t翠\t鸟\t”\t（\t5 \t批\t次\t）;Z.1007 bis serie 5;Z.1007 bis serie 5;Z.1007 bis serie 5;Z.1007 bis серія 5;Z.1007 bis serie 5;Z.1007bis serie 5;Z.1007 bis 세리에 5;Z.1007 bis серыя 5;Z.1007 bis seria 5;Z.1007bis 5 批次;Z.1007bis\t“\t翠\t鸟\t”\t（\t5 \t批\t次\t）
z_1007_bis_serie5_0;CANT | Z.1007bis serie V Alcione;Z.1007 bis serie 5;Z.1007 bis serie 5;CANT Z.1007 Bis serie V;Z.1007 bis Serie 5;Z.1007 bis serie 5;Z.1007 bis серия 5;Z.1007 bis seria 5;Z.1007bis serie V Alcione;Z.1007 bis serie 5;Z.1007 \t二\t型\t“\t翠\t鸟\t”\t（\t5 \t批\t次\t）;Z.1007 bis serie 5;Z.1007 bis serie 5;Z.1007 bis serie 5;Z.1007 bis серія 5;Z.1007 bis serie 5;Z.1007bis serie 5;Z.1007 bis 세리에 5;Z.1007 bis серыя 5;Z.1007 bis seria 5;Z.1007 二型 5 批次  翠鳥;Z.1007 \t二\t型\t“\t翠\t鸟\t”\t（\t5 \t批\t次\t）
z_1007_bis_serie5_1;Z.1007;Z.1007 bis;Z.1007 bis;Z.1007 Bis V;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007bis Alcione;Z.1007 bis;Z.1007bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007bis;Z.1007bis
z_1007_bis_serie5_2;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007 Alcione;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007
z_1007_bis_serie3_shop;Z.1007bis III;Z.1007 bis serie 3;Z.1007 bis serie 3;Z.1007 Bis III;Z.1007 bis Serie 3;Z.1007 bis serie 3;Z.1007 bis серия 3;Z.1007 bis seria 3;Z.1007bis serie III Alcione;Z.1007 bis serie 3;Z.1007bis\t“\t翠\t鸟\t”\t（\t3 \t批\t次\t）;Z.1007 bis serie 3;Z.1007 bis serie 3;Z.1007 bis serie 3;Z.1007 bis серія 3;Z.1007 bis serie 3;Z.1007bis serie 3;Z.1007 bis 세리에 3;Z.1007 bis серыя 3;Z.1007 bis seria 3;Z.1007bis 3 批次;Z.1007bis\t“\t翠\t鸟\t”\t（\t3 \t批\t次\t）
z_1007_bis_serie3_0;CANT | Z.1007bis serie III Alcione;Z.1007 bis serie 3;Z.1007 bis serie 3;CANT Z.1007 Bis serie III;Z.1007 bis Serie 3;Z.1007 bis serie 3;Z.1007 bis серия 3;Z.1007 bis seria 3;Z.1007bis serie III Alcione;Z.1007 bis serie 3;Z.1007 \t二\t型\t“\t翠\t鸟\t”\t（\t3 \t批\t次\t）;Z.1007 bis serie 3;Z.1007 bis serie 3;Z.1007 bis serie 3;Z.1007 bis серія 3;Z.1007 bis serie 3;Z.1007bis serie 3;Z.1007 bis 세리에 3;Z.1007 bis серыя 3;Z.1007 bis seria 3;Z.1007 二型 3 批次  翠鳥;Z.1007 \t二\t型\t“\t翠\t鸟\t”\t（\t3 \t批\t次\t）
z_1007_bis_serie3_1;Z.1007;Z.1007 bis;Z.1007 bis;Z.1007 Bis III;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007bis Alcione;Z.1007 bis;Z.1007bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007bis;Z.1007 bis;Z.1007 bis;Z.1007 bis;Z.1007bis;Z.1007bis
z_1007_bis_serie3_2;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007 Alcione;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007;Z.1007
fiat_g91_ps_shop;G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;G.91 (Preserie);G.91 Pre-serie;G.91 pre-serie;G.91 pre-serie;G.91 przedprodukcyjny;G.91;G.91 pre-serie;G.91\t（\t预\t生\t产\t批\t次\t）;G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;G.91;G.91 선행 양산형;G.91 перадсерыйны;G.91 preproducție;G.91 預備生產批次;G.91\t（\t预\t生\t产\t批\t次\t）
fiat_g91_ps_0;Fiat | G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;FIAT G.91 (Preserie);G.91 Pre-serie;G.91 pre-serie;G.91 pre-serie;G.91 przedprodukcyjny;G.91;G.91 pre-serie;G.91\t（\t预\t生\t产\t批\t次\t）;G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;G.91 pre-serie;G.91;G.91 선행 양산형;G.91 перадсерыйны;G.91 preproducție;G.91 預備生產批次;G.91\t（\t预\t生\t产\t批\t次\t）
fiat_g91_ps_1;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91
fiat_g91_ps_2;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91
fiat_g91_r1_shop;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91R/1
fiat_g91_r1_0;Fiat | G.91 R/1;G.91 R/1;G.91 R/1;FIAT G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91R/1
fiat_g91_r1_1;G.91 R;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91R;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91 R/1;G.91R
fiat_g91_r1_2;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91
fiat_g91_r4_shop;⛨ G.91 R/4 [PRT];G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91R/4
fiat_g91_r4_0;⛨ Fiat | G.91 R/4 [PRT];G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91R/4
fiat_g91_r4_1;⛨ G.91 R;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91R;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91 R/4;G.91R
fiat_g91_r4_2;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91
fiat_g91_y_shop;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;;
fiat_g91_y_0;Fiat | G.91 Y;G.91 Y;FIAT G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;;
fiat_g91_y_1;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;G.91 Y;;
fiat_g91_y_2;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;;
fiat_g91_ys_shop;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91YS
fiat_g91_ys_0;Fiat | G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91YS
fiat_g91_ys_1;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91Y;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91 YS;G.91Y
fiat_g91_ys_2;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91;G.91
shop/group/re_2000_group;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000\t“\t猎\t鹰\t”;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000\t“\t猎\t鹰\t”
shop/group/re_2001_group;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001\t“\t白\t羊\t座\t”;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001\t“\t白\t羊\t座\t”
re_2000_int_shop;Re.2000 I;Re.2000 serie 1;Re.2000 serie 1;Re.2000 serie 1;Re.2000 Serie 1;Re.2000 serie 1;Re.2000 серия 1;Re.2000 seria 1;Re.2000 serie 1 Falco I;Re.2000 serie 1;Re.2000\t“\t猎\t鹰\t”\t（\t1 \t批\t次\t）;Re.2000 serie 1;Re.2000 serie 1;Re.2000 serie 1;Re.2000 серія 1;Re.2000 serie 1;Re.2000 serie 1;Re.2000 세리에 1;Re.2000 серыя 1;Re.2000 seria 1;Re.2000 1 批次;Re.2000\t“\t猎\t鹰\t”\t（\t1 \t批\t次\t）
re_2000_int_0;Reggiane | Re.2000 serie I Falco I;Re.2000 serie 1;Re.2000 serie 1;REGGIANE Re.2000 serie 1;Re.2000 Serie 1;Re.2000 serie 1;Re.2000 серия 1;Re.2000 seria 1;Re.2000 serie 1 Falco I;"Re.2000 ""Falco I"" serie 1";Re.2000\t“\t猎\t鹰\t”\t（\t1 \t批\t次\t）;Re.2000 serie 1;Re.2000 serie 1;Re.2000 serie 1;Re.2000 серія 1;Re.2000 serie 1;Re.2000 serie 1;Re.2000 세리에 1;Re.2000 серыя 1;Re.2000 seria 1;Re.2000 1 批次;Re.2000\t“\t猎\t鹰\t”\t（\t1 \t批\t次\t）
re_2000_int_1;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 Falco I;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 serie 1;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000
re_2000_int_2;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 Falco;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000
re_2000_ga_shop;Re.2000 GA III;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 GA Falco I;Re.2000 G.A.;Re.2000GA\t“\t猎\t鹰\t”;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000GA\t“\t猎\t鹰\t”
re_2000_ga_0;Reggiane | Re.2000 Grande Autonomia serie III Falco I;Re.2000 G.A.;Re.2000 G.A.;REGGIANE Re.2000 Grande Autonomia;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 GA Falco I;"Re.2000 ""Falco I"" G.A.";Re.2000 \t远\t程\t型\t“\t猎\t鹰\t”;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 G.A.;Re.2000 遠程型 ;Re.2000 \t远\t程\t型\t“\t猎\t鹰\t”
re_2000_ga_1;Re.2000 GA;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 Falco I;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 G.A.;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000
re_2000_ga_2;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 Falco;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000
re_2000_ga_ep_shop;Re.2000 GA III (377ª Sq.);Re.2000 G.A. Red 5;Re.2000 G.A. Rouge 5;Re.2000 G.A. 5 Rosso;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Kırmızı 5;Re.2000GA\t“\t猎\t鹰\t”\t（\t“\t红\t 5\t”\t号\t）;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. (vörös 5);Re.2000 G.A. 레드 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;"Re.2000 G.A. ( ""紅5""號 )";Re.2000 G.A. Red 5
re_2000_ga_ep_0;Reggiane | Re.2000 Grande Autonomia serie III Falco I (377ª Squadriglia);Re.2000 G.A. Red 5;Re.2000 G.A. Rouge 5;REGGIANE Re.2000 G.A. 5 Rosso;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;"Re.2000 ""Falco I"" G.A. Kırmızı 5";Re.2000 \t远\t程\t型\t“\t猎\t鹰\t”\t（\t“\t红\t 5\t”\t号\t）;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;Re.2000 G.A. (vörös 5);Re.2000 G.A. 레드 5;Re.2000 G.A. Red 5;Re.2000 G.A. Red 5;"Re.2000 遠程型 ( ""紅5""號 )";Re.2000 G.A. Red 5
re_2000_ga_ep_1;Re.2000 GA;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 G.A.;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 G.A.;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000
re_2000_ga_ep_2;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000 G.A.;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000;Re.2000
re_2001_serie1_shop;Re.2001 I;Re.2001 serie 1;Re.2001 série 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 seria 1;Re.2001 serie 1 Falco II;Re.2001 serie 1;Re.2001\t“\t白\t羊\t座\t”\t（\t1 \t批\t次\t）;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 серія 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 세리에 1;Re.2001 serie 1;Re.2001 seria 1;Re.2001 1 批次;Re.2001\t“\t白\t羊\t座\t”\t（\t1 \t批\t次\t）
re_2001_serie1_0;Reggiane | Re.2001 serie I Falco II;Re.2001 serie 1;Re.2001 série 1;REGGIANE Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 seria 1;Re.2001 serie 1 Falco II;"Re.2001 ""Ariete I"" serie 1";Re.2001\t“\t白\t羊\t座\t”\t（\t1 \t批\t次\t）;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 серія 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 세리에 1;Re.2001 serie 1;Re.2001 seria 1;Re.2001 1 批次;Re.2001\t“\t白\t羊\t座\t”\t（\t1 \t批\t次\t）
re_2001_serie1_1;Re.2001;Re.2001 serie 1;Re.2001 série 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 seria 1;Re.2001 Falco II;Re.2001 serie 1;Re.2001\t（\t1 \t批\t次\t）;Re.2001 serie 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 серія 1;Re.2001 serie 1;Re.2001 serie 1;Re.2001 세리에 1;Re.2001 serie 1;Re.2001 seria 1;Re.2001 1 批次;Re.2001\t（\t1 \t批\t次\t）
re_2001_serie1_2;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001 Falco;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001;Re.2001
re_2001_serie1_ep_shop;Re.2001 I (22° Gr.);Re.2001 gruppo 22;Re.2001 22° Gruppo;"Re.2001 ""22° Gruppo""";Re.2001 gruppo 22;Re.2001 22° Gruppo;Re.2001 gruppo 22;Re.2001 gruppo 22;Re.2001 gruppo 22;Re.2001 22° Gruppo;Re.2001\t“\t白\t羊\t座\t”\t（\t1 \t批\t次\t第\t 22 \t大\t队\t）;Re.2001 gruppo 22;Re.2001 gruppo 22;Re.2001 gruppo 22;Re.2001 gruppo 22;Re.2001 gruppo 22;Re.2001 (22° Gruppo);Re.2001 그루포 22;Re.2001 gruppo 22;Re.2001 gruppo 22;Re.2001（第 22 大隊）;Re.2001\t“\t白\t羊\t座\t”\t（\t1 \t批\t次\t第\t 22 \t大\t队\t）\t 
